id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1244647394559451138,1244647394559451136,2020-03-30 15:27:17+00:00,2020-03-30,15:27:17,0,43384673,deshgujarat,DeshGujarat,,Covid19: Contributions flowing in to CM Relief Fund in Gujarat from PSUs.  Gujarat Maritime Board - Rs. 25 crore Gujarat Petronet Ltd - Rs. 20 crore Gujarat Gas - Rs. 20 crore GSPC - Rs. 10 crore Sabarmati Gas Ltd - Rs. 2.50 crore,en,[],[],[],0,18,56,[],[],https://twitter.com/DeshGujarat/status/1244647394559451138,False,https://twitter.com/Ports_GMB/status/1244642157736030208,0,,,,,,,,[],,,,
1244646039551750144,1244643713478848512,2020-03-30 15:21:54+00:00,2020-03-30,15:21:54,0,941967807532503040,rola_ch1,ろら,,@gspc_n @nyoki903,qam,[],[],[],0,0,0,[],[],https://twitter.com/rola_ch1/status/1244646039551750144,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244643011302023168,1244636217959800832,2020-03-30 15:09:52+00:00,2020-03-30,15:09:52,0,941967807532503040,rola_ch1,ろら,,@gspc_n その逆も然りだけどグンα入るとゴリ押し多くなるイメージ,ja,[],[],[],1,0,0,[],[],https://twitter.com/rola_ch1/status/1244643011302023168,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244630362652733441,1244623237624893440,2020-03-30 14:19:37+00:00,2020-03-30,14:19:37,0,941967807532503040,rola_ch1,ろら,,@gspc_n 韋駄天か防御ダウン永続じゃなかった気がする,ja,[],[],[],0,0,0,[],[],https://twitter.com/rola_ch1/status/1244630362652733441,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244630289332293638,1244630289332293632,2020-03-30 14:19:19+00:00,2020-03-30,14:19:19,0,130696969,kenkofoto,Kenneth Kornacki,,Zaum #spicollective #photoobserve #capturestreets #storyofthestreet #thestreetphotographyhub #eyephotomagazine #streetleaks #street_mke #nowherediary #zonestreet #gspc #a7riii #streetgeometry #ig_ometry #lensonstreet…  https://t.co/230WGC8wRz,de,[],['https://www.instagram.com/p/B-XGL-YH4RA/?igshid=1re9snaltkqor'],[],0,0,0,"['spicollective', 'photoobserve', 'capturestreets', 'storyofthestreet', 'thestreetphotographyhub', 'eyephotomagazine', 'streetleaks', 'street_mke', 'nowherediary', 'zonestreet', 'gspc', 'a7riii', 'streetgeometry', 'ig_ometry', 'lensonstreet']",[],https://twitter.com/Kenkofoto/status/1244630289332293638,False,,0,,,,,,,,[],,,,
1244626028619694080,1244623237624893440,2020-03-30 14:02:23+00:00,2020-03-30,14:02:23,0,941967807532503040,rola_ch1,ろら,,@gspc_n どこ？,ja,[],[],[],2,0,0,[],[],https://twitter.com/rola_ch1/status/1244626028619694080,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244621214489837568,1244619737503387648,2020-03-30 13:43:16+00:00,2020-03-30,13:43:16,0,1102818021045723137,zwcxr,Sel,,@gspc_n なるほど…,ja,[],[],[],0,0,0,[],[],https://twitter.com/ZwCxr/status/1244621214489837568,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244610630918664192,1244606999397949440,2020-03-30 13:01:12+00:00,2020-03-30,13:01:12,0,896004809714655237,igbtmn,PAXI / I*btmn,,@gspc_n 数ヶ月は無理だろうな,ja,[],[],[],1,0,0,[],[],https://twitter.com/IGbtmn/status/1244610630918664192,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244607313391935490,1244606999397949440,2020-03-30 12:48:01+00:00,2020-03-30,12:48:01,0,896004809714655237,igbtmn,PAXI / I*btmn,,@gspc_n 素直で草,ja,[],[],[],1,0,0,[],[],https://twitter.com/IGbtmn/status/1244607313391935490,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244607148736172033,1244606999397949440,2020-03-30 12:47:22+00:00,2020-03-30,12:47:22,0,896004809714655237,igbtmn,PAXI / I*btmn,,@gspc_n 連行するからな,ja,[],[],[],1,0,0,[],[],https://twitter.com/IGbtmn/status/1244607148736172033,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244601871295102976,1244598176604024832,2020-03-30 12:26:24+00:00,2020-03-30,12:26:24,0,1192893584,garcajsq,mukkuri / MUKKURi,,@gspc_n その爆発に巻き込まれうるタイミングで爆心地に飛び込むんだよなぁ...,ja,[],[],[],1,0,0,[],[],https://twitter.com/garcajsq/status/1244601871295102976,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244599159329443840,1244598176604024832,2020-03-30 12:15:37+00:00,2020-03-30,12:15:37,0,1192893584,garcajsq,mukkuri / MUKKURi,,@gspc_n 4/1以降の爆発が見ものやし出たくねぇな（）,ja,[],[],[],1,0,0,[],[],https://twitter.com/garcajsq/status/1244599159329443840,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244598564132515840,1244598176604024832,2020-03-30 12:13:15+00:00,2020-03-30,12:13:15,0,1192893584,garcajsq,mukkuri / MUKKURi,,@gspc_n スパチャ投げれないバグ,ja,[],[],[],1,0,0,[],[],https://twitter.com/garcajsq/status/1244598564132515840,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244569015210536964,1244493924351135744,2020-03-30 10:15:50+00:00,2020-03-30,10:15:50,0,264518846,gspc_cka,Gray shadow©,,@maipoklang จะฟัดกับคนมาติดต่อจ้า แลกกัน,th,[],[],[],0,0,0,[],[],https://twitter.com/GsPC_CKA/status/1244569015210536964,False,,0,,,,,,,,"[{'screen_name': 'maipoklang', 'name': 'pattareeporn', 'id': '217672020'}]",,,,
1244568690999169024,1244493924351135744,2020-03-30 10:14:33+00:00,2020-03-30,10:14:33,0,217672020,maipoklang,pattareeporn,,@GsPC_CKA เป็นไรคร้าาาา,th,[],[],[],1,0,0,[],[],https://twitter.com/maipoklang/status/1244568690999169024,False,,0,,,,,,,,"[{'screen_name': 'GsPC_CKA', 'name': 'Gray shadow©', 'id': '264518846'}]",,,,
1244564877009534978,1244509751242674176,2020-03-30 09:59:24+00:00,2020-03-30,09:59:24,0,941967807532503040,rola_ch1,ろら,,@gspc_n コアラス少しやってたから終わってる 負担あざます🙆‍♀️,ja,[],[],[],0,0,1,[],[],https://twitter.com/rola_ch1/status/1244564877009534978,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244551650674487317,1244509751242674176,2020-03-30 09:06:50+00:00,2020-03-30,09:06:50,0,941967807532503040,rola_ch1,ろら,,@gspc_n いける,ja,[],[],[],2,0,0,[],[],https://twitter.com/rola_ch1/status/1244551650674487317,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244550988649754624,1244509751242674176,2020-03-30 09:04:12+00:00,2020-03-30,09:04:12,0,941967807532503040,rola_ch1,ろら,,@gspc_n ちょいまって,ja,[],[],[],1,0,0,[],[],https://twitter.com/rola_ch1/status/1244550988649754624,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244549601639534592,1244549601639534592,2020-03-30 08:58:42+00:00,2020-03-30,08:58:42,0,976730548730175489,gsplindia,Gujarat State Petronet Limited,,Make optimum use of the days of quarantine. Let’s contribute towards a better environment. Stay at home. Be Safe. #CommittedToCare #StayAwareStaySafe  #CoronavirusLockdown  #CoronavirusPandemic #GSPC #GSPL  https://t.co/b9OG2yH1Yy,en,[],[],['https://pbs.twimg.com/media/EUWHPSRUwAARM2E.jpg'],0,3,10,"['committedtocare', 'stayawarestaysafe', 'coronaviruslockdown', 'coronaviruspandemic', 'gspc', 'gspl']",[],https://twitter.com/GSPLIndia/status/1244549601639534592,False,,1,https://pbs.twimg.com/media/EUWHPSRUwAARM2E.jpg,,,,,,,[],,,,
1244540795559927808,1244509751242674176,2020-03-30 08:23:42+00:00,2020-03-30,08:23:42,0,941967807532503040,rola_ch1,ろら,,@gspc_n おけ,ja,[],[],[],2,0,0,[],[],https://twitter.com/rola_ch1/status/1244540795559927808,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244538213726736384,1244509751242674176,2020-03-30 08:13:27+00:00,2020-03-30,08:13:27,0,941967807532503040,rola_ch1,ろら,,@gspc_n 帰宅してるとこだからもうちょい後でも,ja,[],[],[],1,0,0,[],[],https://twitter.com/rola_ch1/status/1244538213726736384,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244537385502699521,1244509751242674176,2020-03-30 08:10:09+00:00,2020-03-30,08:10:09,0,941967807532503040,rola_ch1,ろら,,@gspc_n おわったー,ja,[],[],[],1,0,0,[],[],https://twitter.com/rola_ch1/status/1244537385502699521,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244519162568794112,1244509751242674176,2020-03-30 06:57:45+00:00,2020-03-30,06:57:45,0,941967807532503040,rola_ch1,ろら,,@gspc_n 仕事やがｗ,ja,[],[],[],1,0,0,[],[],https://twitter.com/rola_ch1/status/1244519162568794112,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244515831117045762,1244509751242674176,2020-03-30 06:44:30+00:00,2020-03-30,06:44:30,0,941967807532503040,rola_ch1,ろら,,@gspc_n なんで混ぜてくれないんや,ja,[],[],[],1,0,0,[],[],https://twitter.com/rola_ch1/status/1244515831117045762,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244493924351135750,1244493924351135744,2020-03-30 05:17:27+00:00,2020-03-30,05:17:27,0,264518846,gspc_cka,Gray shadow©,,ถ้าพูดกันดีๆ ไม่ได้ ก็ไม่ต้องพูด พยายามเข้าใจว่าไปโดนแตนต่อย หมาฟัดมาเลยเหวี่ยงใส่ แต่อย่าเยอะ จะสวนกลับด้วย,th,[],[],[],1,0,1,[],[],https://twitter.com/GsPC_CKA/status/1244493924351135750,False,,0,,,,,,,,[],,,,
1244440265001029632,1244435050076110848,2020-03-30 01:44:14+00:00,2020-03-30,01:44:14,0,941967807532503040,rola_ch1,ろら,,@gspc_n @nyoki903 ﾂｧｲﾛﾝ3俺より口悪かったぞ,ja,[],[],[],0,0,0,[],[],https://twitter.com/rola_ch1/status/1244440265001029632,False,,0,,,,,,,,"[{'screen_name': 'gspc_n', 'name': 'げすとぅん', 'id': '2911646850'}]",,,,
1244416264354680833,1244416264354680832,2020-03-30 00:08:52+00:00,2020-03-30,00:08:52,0,264518846,gspc_cka,Gray shadow©,,ห่วงคนอยู่ไกล ดูแลไม่ได้ดี,th,[],[],[],0,0,0,[],[],https://twitter.com/GsPC_CKA/status/1244416264354680833,False,,0,,,,,,,,[],,,,
1232087165560950785,1232087165560950784,2020-02-24 23:37:25+00:00,2020-02-24,23:37:25,0,126613493,bullgokon,ほくとせい,,■DJIA－2/24ーSELL＠27960.80ーSL:29131.43 2/6ーBUY＠29379.77 →　SL;28505.34 (LAST＠27960.80) #dji  ■S&amp;P500－2/21ーSELL＠3337.75ーSL:3355.65 (LAST＠3225.89） #gspc   ■NASADAQ－2/21－SELL＠9576.59ーSL:9689.15 (LAST＠9221.28) #ixic #nasdaq,et,[],[],[],0,0,1,"['dji', 'gspc', 'ixic', 'nasdaq']",[],https://twitter.com/bullgokon/status/1232087165560950785,False,,0,,,,,,,,[],,,,
1232083558942093318,1232083558942093312,2020-02-24 23:23:06+00:00,2020-02-24,23:23:06,0,2837784071,faisamtrader,FaisamTrader,,"$spy $gspc $aapl $nflx $goog $tsla Mastercard says coronavirus will hurt sales, stock declines   https://t.co/Af2lliwVBf",en,[],['http://zpr.io/tDbzg'],[],0,0,0,[],"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla']",https://twitter.com/FaisamTrader/status/1232083558942093318,False,,0,,,,,,,,[],,,,
1232076923695706113,1232076923695706112,2020-02-24 22:56:44+00:00,2020-02-24,22:56:44,0,2837784071,faisamtrader,FaisamTrader,,$spy $gspc $aapl $nflx $goog $tsla EverQuote shares plunge after earnings   https://t.co/zM9oPujw7l,en,[],['http://zpr.io/tDuWW'],[],0,0,0,[],"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla']",https://twitter.com/FaisamTrader/status/1232076923695706113,False,,0,,,,,,,,[],,,,
1232076919451136005,1232076919451136000,2020-02-24 22:56:43+00:00,2020-02-24,22:56:43,0,2837784071,faisamtrader,FaisamTrader,,$spy $gspc $aapl $nflx $goog $tsla Arlo Technologies stock higher after security-camera maker swings to profit   https://t.co/8gD8eDfE5C,en,[],['http://zpr.io/tDuWB'],[],0,0,0,[],"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla']",https://twitter.com/FaisamTrader/status/1232076919451136005,False,,0,,,,,,,,[],,,,
1232072365237915649,1232072365237915648,2020-02-24 22:38:37+00:00,2020-02-24,22:38:37,0,956511612336144385,amc_corporation,📈MitakeMichio/三竹道雄📉,,おはようございます。24日(月曜日)の米国主要株式6指数(DJI、GSPC、IXIC、RUT、NYA、SOX)は前日比上昇が0、同下落は6、同変わらずが0。日足陽線は2、同陰線が4、寄引同時は0。米国債10年物名目利回りは低下(1.46→1.38)。と、「血の月曜日」となりました。 https://t.co/rE3prlmabM  https://t.co/APu6HgeAz5,ja,[],['https://am-consulting.co.jp/daily/daily_morning.html'],['https://pbs.twimg.com/media/ERkzGZfU0AE2gyN.png'],0,0,0,[],[],https://twitter.com/amc_corporation/status/1232072365237915649,False,,1,https://pbs.twimg.com/media/ERkzGZfU0AE2gyN.png,,,,,,,[],,,,
1232070802264207363,1232070801010102272,2020-02-24 22:32:24+00:00,2020-02-24,22:32:24,0,907921818,ukrreporter,Чумаꑭдан сільського понаєха,,"markets settled at the close: S&amp;P 500 (^#GSPC): -3.35%, or -111.86 points to 3,225.89 Dow (^DJI): -3.56%, or -1,031.40 points to 27,961.01 #Nasdaq (^IXIC): -3.71%, or -355.31 points to 9,221.28 #Crude oil (CL=F): -3.95% or -$2.11 to 51.27 Gold (GC=F): +0.73% or $12.00 to 1,660.80",en,[],[],[],1,0,0,"['gspc', 'nasdaq', 'crude']",[],https://twitter.com/ukrreporter/status/1232070802264207363,False,,0,,,,,,,,[],,,,
1232065272456138752,1232065272456138752,2020-02-24 22:10:26+00:00,2020-02-24,22:10:26,0,2837784071,faisamtrader,FaisamTrader,,"$spy $gspc $aapl $nflx $goog $tsla Keysight stock gains after fiscal Q1 sales, profit beat   https://t.co/zB3UH97UMD",en,[],['http://zpr.io/tDubi'],[],0,0,0,[],"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla']",https://twitter.com/FaisamTrader/status/1232065272456138752,False,,0,,,,,,,,[],,,,
1232065267544526848,1232065267544526848,2020-02-24 22:10:25+00:00,2020-02-24,22:10:25,0,2837784071,faisamtrader,FaisamTrader,,$spy $gspc $aapl $nflx $goog $tsla Trump says coronavirus under control in U.S. and stocks look attractive   https://t.co/HCYBQAUZXj,en,[],['http://zpr.io/tDub5'],[],0,0,0,[],"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla']",https://twitter.com/FaisamTrader/status/1232065267544526848,False,,0,,,,,,,,[],,,,
1232065254508711937,1232065254508711936,2020-02-24 22:10:21+00:00,2020-02-24,22:10:21,0,1139413762346143745,bataaemo,аатаБомЭ,,"Өнөөдөр: S&amp;P 500 (^GSPC): -3.35%, or -111.86 points to 3,225.89 Dow (^DJI): -3.56%, or -1,031.40 points to 27,961.01 Nasdaq (^IXIC): -3.71%, or -355.31 points to 9,221.28 Crude oil (CL=F): -3.95% or -$2.11 to 51.27 Gold (GC=F): +0.73% or $12.00 to 1,660.80  https://t.co/2JwUHTJbgv",en,[],['https://finance.yahoo.com/news/stock-market-news-live-updates-february-24-2020-123446614.html'],[],0,0,0,[],[],https://twitter.com/BataaEmo/status/1232065254508711937,False,,0,,,,,,,,[],,,,
1232057237776084993,1232057237776084992,2020-02-24 21:38:30+00:00,2020-02-24,21:38:30,0,2837784071,faisamtrader,FaisamTrader,,$spy $gspc $aapl $nflx $goog $tsla Palo Alto Networks stock plunges after earnings forecast cut   https://t.co/4jE8WhtjwM,en,[],['http://zpr.io/tDusU'],[],0,0,0,[],"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla']",https://twitter.com/FaisamTrader/status/1232057237776084993,False,,0,,,,,,,,[],,,,
1232057232566693889,1232057232566693888,2020-02-24 21:38:29+00:00,2020-02-24,21:38:29,0,2837784071,faisamtrader,FaisamTrader,,"$spy $gspc $aapl $nflx $goog $tsla Shake Shack stock down more than 9% after Q4 loss, sales miss   https://t.co/qvUdDZmHFM",en,[],['http://zpr.io/tDujQ'],[],0,0,0,[],"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla']",https://twitter.com/FaisamTrader/status/1232057232566693889,False,,0,,,,,,,,[],,,,
1232057228401815552,1232057228401815552,2020-02-24 21:38:28+00:00,2020-02-24,21:38:28,0,2837784071,faisamtrader,FaisamTrader,,"$spy $gspc $aapl $nflx $goog $tsla Cornerstone to acquire Saba for $1.4 billion, reports earnings   https://t.co/ayZ3MJE1gH",en,[],['http://zpr.io/tDujW'],[],0,0,0,[],"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla']",https://twitter.com/FaisamTrader/status/1232057228401815552,False,,0,,,,,,,,[],,,,
1232053435194920976,1232053435194920960,2020-02-24 21:23:24+00:00,2020-02-24,21:23:24,0,2837784071,faisamtrader,FaisamTrader,,"$spy $gspc $aapl $nflx $goog $tsla Dow ends more than 1,000 points lower as fears over virus spark equity rout   https://t.co/IEg8dM9czc",en,[],['http://zpr.io/tDuGt'],[],0,0,0,[],"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla']",https://twitter.com/FaisamTrader/status/1232053435194920976,False,,0,,,,,,,,[],,,,
1232033508140421122,1232033508140421120,2020-02-24 20:04:13+00:00,2020-02-24,20:04:13,0,2837784071,faisamtrader,FaisamTrader,,$spy $gspc $aapl $nflx $goog $tsla Mallinckrodt's stock suffering record selloff after WSJ report of talks with creditors   https://t.co/nTya7FlEUq,en,[],['http://zpr.io/tDKAS'],[],0,0,0,[],"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla']",https://twitter.com/FaisamTrader/status/1232033508140421122,False,,0,,,,,,,,[],,,,
1232030197060337664,1232030197060337664,2020-02-24 19:51:03+00:00,2020-02-24,19:51:03,0,2837784071,faisamtrader,FaisamTrader,,$spy $gspc $aapl $nflx $goog $tsla U.S. oil prices settle down nearly 4% as coronavirus outbreak spreads   https://t.co/AYeL1nkYtJ,en,[],['http://zpr.io/tDK7L'],[],0,0,0,[],"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla']",https://twitter.com/FaisamTrader/status/1232030197060337664,False,,0,,,,,,,,[],,,,
1232026261247209472,1232026261247209472,2020-02-24 19:35:25+00:00,2020-02-24,19:35:25,0,2837784071,faisamtrader,FaisamTrader,,$spy $gspc $aapl $nflx $goog $tsla Cooper Tire stock rises to buck negative market trend as profit beats estimates   https://t.co/Vwpd3m4IME,en,[],['http://zpr.io/tDKgF'],[],0,0,0,[],"['spy', 'gspc', 'aapl', 'nflx', 'goog', 'tsla']",https://twitter.com/FaisamTrader/status/1232026261247209472,False,,0,,,,,,,,[],,,,
