id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1327763227615391744,1327763227615391744,2020-11-14 23:59:56+00:00,2020-11-14,23:59:56,0,117199614,emidelfuturo,🏳️,,"Daaaaa amazon boludo de mierda como vas a tener la version inglesa de utopia solo doblada en español, que ondaaaa paaaaa",es,[],[],[],0,0,0,[],[],https://twitter.com/emidelfuturo/status/1327763227615391744,False,,0,,,,,,,,[],,,,
1327763222494130176,1327189254032793600,2020-11-14 23:59:55+00:00,2020-11-14,23:59:55,0,294949103,johntschmitz,John T. Schmitz,,"@gentle_dragon57 @WolfJess7 My apologies. I stand corrected. And I did not know you couldn’t use Outlook on Linux. You obviously know more about these things than I do. I have no doubt about the backdoors &amp; all that. Microsoft, Amazon, Google—all evil NWO beast corporations that want to kill us ...",en,[],[],[],2,0,0,[],[],https://twitter.com/JohnTSchmitz/status/1327763222494130176,False,,0,,,,,,,,"[{'screen_name': 'gentle_dragon57', 'name': 'Nomad Jen - END THE NWO', 'id': '1240755798411825154'}, {'screen_name': 'WolfJess7', 'name': '🌻Jessica 🌺', 'id': '1272557607715127297'}]",,,,
1327763215166496768,1327763087433240576,2020-11-14 23:59:53+00:00,2020-11-14,23:59:53,0,1271430922873823234,boilercat54,BoilerCat,,@ShaneDaleAZ Unless Amazon’s stops him,en,[],[],[],0,0,0,[],[],https://twitter.com/BoilerCat54/status/1327763215166496768,False,,0,,,,,,,,"[{'screen_name': 'ShaneDaleAZ', 'name': 'Shane Dale', 'id': '378848607'}]",,,,
1327763209969799173,1327763209969799168,2020-11-14 23:59:52+00:00,2020-11-14,23:59:52,0,1129234332311117824,lotaren,AREN,,「 #百鬼異聞録 ~妖怪カードバトル~」リリース記念 ！抽選で総額Amazonギフト券20万円分が当たる！ 世の「不思議」は全てカードの中に： https://t.co/4mgnitz2bc,ja,[],['https://onmyojicardjp.onelink.me/Jmgk/45c2f34e'],[],0,0,0,['百鬼異聞録'],[],https://twitter.com/lotaren/status/1327763209969799173,False,,0,,,,,,,,[],,,,
1327763205528162311,1327763205528162304,2020-11-14 23:59:51+00:00,2020-11-14,23:59:51,0,1077943205490905089,chami2451,ちゃみ (･ิ灬･ิ)💕,,おッΣ(ﾟωﾟﾉ)ﾉ！！……\((⌒▽⌒))/ やっとこ😊Amazonさんから #ThanKs2YOU 📀✨の通常盤が届くみたい( *´꒳`* )だよ。メール✉来た ♪«٩(*´ ꒳ `*)۶»ﾜｸﾜｸ♪楽しみだな😆✨ #KinKiKids 💙❤️💕,ja,[],[],[],0,1,10,"['thanks2you', 'kinkikids']",[],https://twitter.com/chami2451/status/1327763205528162311,False,,0,,,,,,,,[],,,,
1327763203670085633,1327736829076975616,2020-11-14 23:59:51+00:00,2020-11-14,23:59:51,0,830112038,teachmetoinvest,"Mabel N., MBA",,@themotleyfool Amazon. No competition and a cult like following that just continues to grow. I know the price and the valuation are both extremely steep which makes growth for the investment a bit controversial. However I can see this company still growing and thriving for many more years,en,[],[],[],0,0,9,[],[],https://twitter.com/teachmetoinvest/status/1327763203670085633,False,,0,,,,,,,,"[{'screen_name': 'themotleyfool', 'name': 'The Motley Fool', 'id': '15568127'}]",,,,
1327763195629428736,1327763195629428736,2020-11-14 23:59:49+00:00,2020-11-14,23:59:49,0,1136171707583029248,cherry0111111,ⓜⓔⓘ 🧸🍓,,"#スタッドレス冬期教室 【2時限目】氷に、MAXX止まる ＃ダンロップ 新商品*は ＃ウインターマックス01 ⁉あなたもフォロー&amp;正解ツイートして抽選でAmazonギフト券3,000円分を当てよう🎁【11月17日(火)23:59まで】*当社商品中.詳しくはコチラ https://t.co/4WFIt9vNdv",ja,[],['http://bit.ly/34Eeoqh'],[],0,0,0,"['スタッドレス冬期教室', 'ダンロップ', 'ウインターマックス01']",[],https://twitter.com/cherry0111111/status/1327763195629428736,False,,0,,,,,,,,[],,,,
1327763193301790721,1327742528783675392,2020-11-14 23:59:48+00:00,2020-11-14,23:59:48,0,81411359,sl64787,Stephen Laughter,,"@Temp641 @taylor_amazon @tomruegger @pkrugg @warnerbros I sure as sugar am not.  I just believe that the ""new crew"" should include at least some members of the ""old crew"" so the revival can feel more like the original, especially with at least some of said members of the ""old crew,"" like @TomRuegger, making it clear that they want in.",en,"[{'screen_name': 'tomruegger', 'name': 'tom ruegger', 'id': '2424579528'}]",[],[],1,0,2,[],[],https://twitter.com/sl64787/status/1327763193301790721,False,,0,,,,,,,,"[{'screen_name': 'taylor_amazon', 'name': 'Taylor ""Amazon"" Rochelle', 'id': '1123001379163742208'}, {'screen_name': 'tomruegger', 'name': 'Tom Ruegger', 'id': '2424579528'}, {'screen_name': 'pkrugg', 'name': 'Paul Rugg', 'id': '884605077322833920'}, {'screen_name': 'warnerbros', 'name': 'Warner Bros.', 'id': '23560015'}]",,,,
1327763192122990592,1327763192122990592,2020-11-14 23:59:48+00:00,2020-11-14,23:59:48,0,1285721950963159040,fairynenes,Clem ⚢,,people selling this sexy bitch on amazon 😳😏😋  https://t.co/B5QWgs42D8,en,[],[],['https://pbs.twimg.com/media/Em0peFTVEAAaI0S.png'],1,0,2,[],[],https://twitter.com/fairynenes/status/1327763192122990592,False,,1,https://pbs.twimg.com/media/Em0peFTVEAAaI0S.png,,,,,,,[],,,,
1327763190583799808,1326915342984245248,2020-11-14 23:59:47+00:00,2020-11-14,23:59:47,0,22144498,jlmondedeu,JLM,,"@LaUltima_Hora @protestona1 Esta q habla @protestona1 es la misma que critica a Amazon, y la llama empresa explotadora, y a la vez, vende su libro en... AMAZON. Es decir,le parece muy mal la empresa,pero para ganar dinero ella misma,le da igual. Y,si,si se lo decís es su Twitter,no se explicará,os bloqueará",es,"[{'screen_name': 'protestona1', 'name': 'protestona ۞', 'id': '1281187602'}]",[],[],0,0,0,[],[],https://twitter.com/jlmondedeu/status/1327763190583799808,False,,0,,,,,,,,"[{'screen_name': 'LaUltima_Hora', 'name': 'La Última Hora Noticias!💜', 'id': '1255970004765413376'}, {'screen_name': 'protestona1', 'name': 'Protestona ۞', 'id': '1281187602'}]",,,,
1327763187966459904,1327763187966459904,2020-11-14 23:59:47+00:00,2020-11-14,23:59:47,0,3699709038,makoto_special7,しょうだい|副業×ブログ＝副業サラダ,,アンケート調査（i-Say）で子供と眠りながらコツコツポイント貯めてきました。たまに新着CMの評価とか付けられるから楽しんだよな。300円貯まった、もう少しでAmazonギフト券に替えられそうだ。  https://t.co/GlMfB0UH3j,ja,[],[],['https://pbs.twimg.com/media/Em0pkjQVQAAQCIj.jpg'],0,0,4,[],[],https://twitter.com/makoto_special7/status/1327763187966459904,False,,1,https://pbs.twimg.com/media/Em0pkjQVQAAQCIj.jpg,,,,,,,[],,,,
1327763185001230336,1327763185001230336,2020-11-14 23:59:46+00:00,2020-11-14,23:59:46,0,791773333700349952,maenena73,Raven Mae,,This whole Amazon Northern Ireland thing is cracking me up. (My family's from there.),en,[],[],[],3,0,20,[],[],https://twitter.com/MaeNena73/status/1327763185001230336,False,https://twitter.com/brynteresting/status/1327750723438690306,0,,,,,,,,[],,,,
1327763178093236225,1327763178093236224,2020-11-14 23:59:44+00:00,2020-11-14,23:59:44,0,1151681144112287745,kdayon2,にゃんこ先生,,"#スタッドレス冬期教室 【2時限目】氷に、MAXX止まる ＃ダンロップ 新商品*は ＃ウインターマックス03 ⁉あなたもフォロー&amp;正解ツイートして抽選でAmazonギフト券3,000円分を当てよう🎁【11月17日(火)23:59まで】*当社商品中.詳しくはコチラ https://t.co/9cs9xOSZvJ",ja,[],['http://bit.ly/34Eeoqh'],[],0,0,0,"['スタッドレス冬期教室', 'ダンロップ', 'ウインターマックス03']",[],https://twitter.com/KDayon2/status/1327763178093236225,False,,0,,,,,,,,[],,,,
